molecule_chembl_id,canonical_smiles,standard_value,standard_units,pchembl_value
CHEMBL6045231,C=CS(=O)(=O)Nc1ccc(Oc2ccc(OC)cc2)c(-c2cc(NC)c(=O)n(C)c2)c1,17.0,nM,7.77
CHEMBL6008546,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,319.0,nM,6.5
CHEMBL5873861,C=CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,56.0,nM,7.25
CHEMBL5849087,C=CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,14.0,nM,7.85
CHEMBL6053320,C=CS(=O)(=O)Nc1ccc(Oc2ccc(OC)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,37.0,nM,7.43
CHEMBL5905714,C=CS(=O)(=O)Nc1ccc(Oc2ccc(C)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,24.0,nM,7.62
CHEMBL5820801,C=CS(=O)(=O)N(C)c1ccc(Oc2ccc(F)cc2F)c(-c2cc(NC)c(=O)n(C)c2)c1,34.0,nM,7.47
CHEMBL5806362,C=CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cc(N(C)C)c(=O)n(C)c2)c1,6.0,nM,8.22
CHEMBL5830419,C=CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cc(N)c(=O)n(C)c2)c1,119.0,nM,6.92
CHEMBL6029958,C=CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cnc(=O)n(C)c2)c1,1453.0,nM,5.84
CHEMBL6049267,C=CS(=O)(=O)Nc1ccc(OC)c(-c2cc(NC)c(=O)n(C)c2)c1,3856.0,nM,5.41
CHEMBL5987259,C=CS(=O)(=O)Nc1ccc(Nc2ccc(F)cc2F)c(-c2cc(NC)c(=O)n(C)c2)c1,11.0,nM,7.96
CHEMBL5992047,C=CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2c[nH]c(=O)c(NC)c2)c1,3848.0,nM,5.42
CHEMBL6054666,C=CC(=O)Nc1ccc(OC(C)C)c(-c2cc(NC)c(=O)n(C)c2)c1,779.0,nM,6.11
CHEMBL5918289,C=CC(=O)Nc1ccc(Oc2ccc(C)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,264.0,nM,6.58
CHEMBL5949317,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,281.0,nM,6.55
CHEMBL5830297,C=CC(=O)Nc1ccc(OC(F)(F)F)c(-c2cn(C)c(=O)c3ccccc23)c1,3250.0,nM,5.49
CHEMBL6064853,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2)c(-c2cn(C(C)C)c(=O)c3ccccc23)c1,17900.0,nM,4.75
CHEMBL6005678,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cc(N(C)C)c(=O)n(C)c2)c1,30.0,nM,7.52
CHEMBL5855044,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2)c(-c2cc(NC)c(=O)n(C)c2)c1,104.0,nM,6.98
CHEMBL5843418,C=CC(=O)Nc1ccc(Oc2ccc(Cl)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,413.0,nM,6.38
CHEMBL5742083,C=CC(=O)Nc1ccc(Oc2ccc(Cl)c(F)c2)c(-c2cn(C)c(=O)c3ccccc23)c1,717.0,nM,6.14
CHEMBL6023097,C#CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,239.0,nM,6.62
CHEMBL6000258,C=CC(=O)Nc1ccc(Oc2ccc(OC)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,479.0,nM,6.32
CHEMBL5910873,CC#CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,261.0,nM,6.58
CHEMBL6018157,C=CC(=O)Nc1ccc(Nc2ccc(F)cc2F)c(-c2cc(NC)c(=O)n(C)c2)c1,889.0,nM,6.05
CHEMBL5981067,C=CC(=O)Nc1ccc(Nc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,1710.0,nM,5.77
CHEMBL5967094,C=CC(=O)Nc1ccc(Nc2ccc(C)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,2120.0,nM,5.67
CHEMBL6035550,C=CC(=O)Nc1ccc(Nc2c(C)cccc2C)c(-c2cn(C)c(=O)c3ccccc23)c1,885.0,nM,6.05
CHEMBL5987722,C=CC(=O)N(C)c1ccc(Oc2ccc(F)cc2F)c(-c2cc(NC)c(=O)n(C)c2)c1,134.0,nM,6.87
CHEMBL6058194,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)cc2OC)c1,183.0,nM,6.74
CHEMBL5893203,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2nn(C)c(=O)cc2OC)c1,206.0,nM,6.69
CHEMBL5816660,C=CC(=O)N(C)c1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,298.0,nM,6.53
CHEMBL5840924,C=CC(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)c3cc(C(=O)NCC)sc23)c1,1740.0,nM,5.76
CHEMBL6049522,C=CC(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)c3ccccc23)c1,9710.0,nM,5.01
CHEMBL5796039,C=CC(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cc(NC)c(=O)n(C)c2)c1,347.0,nM,6.46
CHEMBL6031761,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3c2OCC(=O)N3)c1,1827.0,nM,5.74
CHEMBL5946581,C/C=C/S(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,80.0,nM,7.1
CHEMBL5823202,C=CC(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)c3sc(C(=O)NCC)cc23)c1,12520.0,nM,4.9
CHEMBL6047949,Cc1cccc(C)c1Oc1ccc(NC(=O)/C=C/CN(C)C)cc1-c1cn(C)c(=O)c2ccccc12,758.0,nM,6.12
CHEMBL6037714,C=CC(=O)Nc1ccc(Nc2c(F)cccc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,1800.0,nM,5.75
CHEMBL5988746,C=CC(=O)Nc1ccc(Oc2c(C)cc(F)cc2C)c(-c2cn(C)c(=O)c3ccccc23)c1,15930.0,nM,4.8
CHEMBL6007788,C=CC(=O)Nc1ccc(Oc2c(C)cc(F)cc2C)c(-c2cc(NC)c(=O)n(C)c2)c1,424.0,nM,6.37
CHEMBL6035452,C=CC(=O)Nc1ccc(Oc2c(F)cccc2F)c(-c2cn(C)c(=O)c3ccccc23)c1,78.0,nM,7.11
CHEMBL6037608,C=CC(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)cc2OC)c1,226.0,nM,6.65
CHEMBL5882998,C=CC(=O)Nc1ccc(Nc2c(C)cccc2C)c(-c2cn(C)c(=O)c3cc(C(=O)NCC)sc23)c1,5068.0,nM,5.29
CHEMBL5768182,C#CC(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)c3cc(C(=O)NCC)sc23)c1,11.0,nM,7.96
CHEMBL5863492,C=CC(=O)Nc1ccc(Oc2c(C)cc(F)cc2C)c(-c2cn(C)c(=O)c3cc(C(=O)NCC)sc23)c1,2846.0,nM,5.55
CHEMBL5856591,C=CC(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)cc2OC(C)C)c1,7193.0,nM,5.14
CHEMBL5974694,C/C=C/C(=O)Nc1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)c3cc(C(=O)NCC)sc23)c1,7370.0,nM,5.13
CHEMBL5792320,C=CC(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-n2cc(C)c(=O)c3ccccc32)c1,27.0,nM,7.57
CHEMBL6047666,C=CS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)cc2OC)c1,22.0,nM,7.66
CHEMBL5981046,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-n2cc(Cl)c(=O)c3ccccc32)c1,20.0,nM,7.7
CHEMBL6037417,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-n2cc(C)c(=O)c3ccccc32)c1,11.0,nM,7.96
CHEMBL6001120,CCS(=O)(=O)Nc1ccc(Oc2c(C)cc(F)cc2C)c(-n2cc(C)c(=O)c3ccccc32)c1,1370.0,nM,5.86
CHEMBL5801968,CC(=O)Nc1ccc(Oc2c(C)cc(F)cc2C)c(-n2cc(C)c(=O)c3ccccc32)c1,8150.0,nM,5.09
CHEMBL5938750,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,94.0,nM,7.03
CHEMBL5945396,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,63.0,nM,7.2
CHEMBL6040883,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCNCC3)nc3sccc23)c1,94.0,nM,7.03
CHEMBL5941904,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc32)ccc1F,6.0,nM,8.22
CHEMBL6054828,CN1CCN(c2ccc(Nc3nc(Nc4cccc(NS(=O)(=O)C(C)(C)C)c4)c4ccsc4n3)cc2)CC1,388.0,nM,6.41
CHEMBL5790233,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NCC3CCNCC3)nc3sccc23)c1,1200.0,nM,5.92
CHEMBL5889409,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCNC3)nc3sccc23)c1,1700.0,nM,5.77
CHEMBL5913959,CN1CCC(Nc2nc(Nc3ccc4c(c3)N(S(=O)(=O)C(C)(C)C)CC4)c3ccsc3n2)CC1,160.0,nM,6.8
CHEMBL5802965,CC(C)(C)S(=O)(=O)N1CCc2ccc(Nc3nc(NCC4CCNCC4)nc4sccc34)cc21,1000.0,nM,6.0
CHEMBL5833844,CC(C)(C)S(=O)(=O)N1CCc2ccc(Nc3nc(NC4CCOC4)nc4sccc34)cc21,3200.0,nM,5.5
CHEMBL5824780,CC(C)(C)S(=O)(=O)N1CCc2ccc(Nc3nc(NC4CCNC4)nc4sccc34)cc21,2600.0,nM,5.58
CHEMBL6019331,CN1CCC(Nc2nc(-n3ccc(C(=O)NC4CC4)c3)c3ccsc3n2)CC1,450.0,nM,6.35
CHEMBL6047947,O=C(NC1CC1)c1ccn(-c2nc(NC3CCNCC3)nc3sccc23)c1,399.0,nM,6.4
CHEMBL6011485,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,220.0,nM,6.66
CHEMBL5899029,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,355.0,nM,6.45
CHEMBL5931624,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,173.0,nM,6.76
CHEMBL5805053,CN(C)C1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,131.0,nM,6.88
CHEMBL5881138,CNc1ncc2c(-c3cccc(-c4c(C)noc4C)c3)c[nH]c2n1,10000.0,nM,5.0
CHEMBL5986234,Cc1noc(C)c1-c1cccc(-c2c[nH]c3nc(N4CCN(C)CC4)ncc23)c1,7190.0,nM,5.14
CHEMBL5849404,O=C1NCCc2c1ccn2-c1cnc(Nc2ccccc2)nc1,1780.0,nM,5.75
CHEMBL5753842,COc1ccc(Nc2ncc(-n3ccc4c3CCNC4=O)cn2)cc1,9740.0,nM,5.01
CHEMBL5930407,O=C1NCCc2c1ccn2-c1cnc(Nc2ccc(F)cc2)nc1,11180.0,nM,4.95
CHEMBL6039539,CC1=NCC(C)=C1C1CCCC(c2c[nH]c3nc(N4CCNCC4)ncc23)C1,4060.0,nM,5.39
CHEMBL6025219,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,211.0,nM,6.68
CHEMBL5993293,Cc1noc(C)c1-c1ccc2nc(N)sc2c1,4890.0,nM,5.31
CHEMBL5968009,CN1CCN(c2cccc(Nc3nc(Nc4cccc(NS(=O)(=O)C(C)(C)C)c4)c4ccsc4n3)c2)CC1,5020.0,nM,5.3
CHEMBL5907984,CC(C)(C)S(=O)(=O)N1CCc2ccc(Nc3nc(Nc4cccnc4)nc4c3COC4)cc21,3610.0,nM,5.44
CHEMBL6034415,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-n1ccc2c1CCNC2=O,5720.0,nM,5.24
CHEMBL5759816,CC(C)(C)S(=O)(=O)Nc1ccc(Nc2nc(NC3CCNCC3)nc3sccc23)cc1,7400.0,nM,5.13
CHEMBL6006930,Cc1noc(C)c1-c1cccc(-c2cn(C)c3nc(NC4CCNCC4)ncc23)c1,4400.0,nM,5.36
CHEMBL5795865,CN1CCC(Nc2nc(Nc3cccc(NS(=O)(=O)C(C)(C)C)c3)c3ccsc3n2)CC1,376.0,nM,6.42
CHEMBL5963641,CNCCNc1ncc2c(-c3cccc(-c4c(C)noc4C)c3)cn(C)c2n1,7500.0,nM,5.12
CHEMBL5822587,CNCCNc1ncc2c(-c3cccc(-c4c(C)noc4C)c3)c[nH]c2n1,3230.0,nM,5.49
CHEMBL5753372,CN1CCN(c2ccc(Nc3nc(Nc4ccc5c(c4)N(S(=O)(=O)C(C)(C)C)CC5)c4ccsc4n3)cc2)CC1,4560.0,nM,5.34
CHEMBL5930638,CC(C)(C)S(=O)(=O)N1CCc2ccc(Nc3nc(NC4CCNCC4)nc4sccc34)cc21,640.0,nM,6.19
CHEMBL5910860,CN1CCN(c2ccc(Nc3nc4c(c(Nc5ccc6c(c5)N(S(=O)(=O)C(C)(C)C)CC6)n3)COC4)cc2)CC1,2390.0,nM,5.62
CHEMBL5879165,CN1CCN(c2ccc(Nc3cc(Nc4cccc(NS(=O)(=O)C(C)(C)C)c4)c4sccc4n3)cc2)CC1,2860.0,nM,5.54
CHEMBL5991429,CN1CCN(c2ccc(Nc3nc4c(c(Nc5cccc(NS(=O)(=O)C(C)(C)C)c5)n3)COC4)cc2)CC1,526.0,nM,6.28
CHEMBL5976027,CNCCNc1ncc2cc(-c3cccc(-c4c(C)noc4C)c3)ccc2n1,1098.0,nM,5.96
CHEMBL6059247,CC(C)(C)S(=O)(=O)N1CCc2ccc(Nc3nc(NC4CCNCC4)nc4c3COC4)cc21,1580.0,nM,5.8
CHEMBL5914877,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCNCC3)nc3ccsc23)c1,608.0,nM,6.22
CHEMBL5968196,CN1CCC(Nc2nc3c(c(Nc4cccc(NS(=O)(=O)C(C)(C)C)c4)n2)COC3)CC1,2320.0,nM,5.63
CHEMBL5900463,CN1CCC(Nc2nc(Nc3ccc4c(c3)N(S(=O)(=O)C(C)(C)C)CC4)c3sccc3n2)CC1,2114.0,nM,5.67
CHEMBL5893659,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)cc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,6310.0,nM,5.2
CHEMBL5869084,Cc1cnc(NC2CCN(C)CC2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,1340.0,nM,5.87
CHEMBL5750937,Cc1ccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccccc23)cc1NS(=O)(=O)C(C)(C)C,470.0,nM,6.33
CHEMBL5991401,Cc1cnc(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc1Nc1ccc2c(c1)N(S(=O)(=O)C(C)(C)C)CC2,155.0,nM,6.81
CHEMBL5753346,Cc1cnc(Nc2ccc(C(=O)NC3CCN(C)CC3)c(F)c2)nc1Nc1ccc2c(c1)N(S(=O)(=O)C(C)(C)C)CC2,87.0,nM,7.06
CHEMBL5994368,CN1CCN(c2ccc(Nc3nc4c(c(Nc5cccc(NS(=O)(=O)C(C)(C)C)c5)n3)CCNC4)cc2)CC1,3200.0,nM,5.5
CHEMBL5996362,Cc1ccc(Nc2nc(NC3CCNCC3)nc3sccc23)cc1NS(=O)(=O)C(C)(C)C,318.0,nM,6.5
CHEMBL5951461,Cc1ccc(Nc2nc(NC3CCN(C)CC3)nc3sccc23)cc1NS(=O)(=O)C(C)(C)C,206.0,nM,6.69
CHEMBL5748421,CC1(C)CN(Cc2ccccc2)CCC1Nc1nc(Nc2cccc(NS(=O)(=O)C(C)(C)C)c2)c2ccsc2n1,7500.0,nM,5.12
CHEMBL5995931,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,420.0,nM,6.38
CHEMBL5872774,COc1cc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccccc23)ccc1Cl,6300.0,nM,5.2
CHEMBL5772536,CC1CNCCC1Nc1nc(Nc2cccc(NS(=O)(=O)C(C)(C)C)c2)c2ccsc2n1,1980.0,nM,5.7
CHEMBL5783865,CC1(C)CNCCC1Nc1cc(Nc2cccc(NS(=O)(=O)C(C)(C)C)c2)c2ccsc2c1,2830.0,nM,5.55
CHEMBL6043638,CC1CNCCC1Nc1nc(Nc2ccc3c(c2)N(S(=O)(=O)C(C)(C)C)CC3)c2ccsc2n1,5800.0,nM,5.24
CHEMBL5865277,CC(C)(C)S(=O)(=O)Nc1cc(Nc2nc(NC3CCNCC3)nc3ccsc23)ccc1Cl,3270.0,nM,5.49
CHEMBL5870731,CN1CCN(c2ccc(Nc3nc(Nc4ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c4)c4sccc4n3)cc2)CC1,2680.0,nM,5.57
CHEMBL5936984,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCN(C#N)CC3)nc3ccsc23)c1,10000.0,nM,5.0
CHEMBL5997107,CN1CCC(Nc2nc(Nc3ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c3)c3sccc3n2)CC1,900.0,nM,6.05
CHEMBL5832908,CC1CNCC(C)C1Nc1nc(Nc2cccc(NS(=O)(=O)C(C)(C)C)c2)c2ccsc2n1,10000.0,nM,5.0
CHEMBL5854775,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCN(c4ccccc4)CC3)nc3sccc23)c1,10000.0,nM,5.0
CHEMBL5877977,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCN(C(N)=O)CC3)nc3sccc23)c1,3030.0,nM,5.52
CHEMBL6007469,CN(c1cccc(Nc2nc(NC3CCNCC3)nc3sccc23)c1)S(=O)(=O)C(C)(C)C,870.0,nM,6.06
CHEMBL5822749,CN1CCC(Nc2nc(Nc3ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c3)c3ccsc3n2)CC1,180.0,nM,6.75
CHEMBL5960463,CN1CCN(c2ccc(Nc3nc(-n4ccc(C(=O)NC5CC5)c4)c4ccsc4n3)cc2F)CC1,10000.0,nM,5.0
CHEMBL5933989,CN1CCC(Nc2nc(Nc3cccc(N(C)S(=O)(=O)C(C)(C)C)c3)c3ccsc3n2)CC1,940.0,nM,6.03
CHEMBL5751246,CN1CCN(c2ccc(Nc3nc(Nc4cccc(NS(=O)(=O)C(C)(C)C)c4)c4ncsc4n3)cc2)CC1,1542.0,nM,5.81
CHEMBL5749049,COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)nc2c1ccn2-c1cccc(NS(=O)(=O)C(C)(C)C)c1,5156.0,nM,5.29
CHEMBL5749810,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCNC(=O)C3)nc3sccc23)c1,1210.0,nM,5.92
CHEMBL5771866,CN1CCN(c2ccc(Nc3nc(Nc4cccc(NS(=O)(=O)C(C)(C)C)c4)c4cc[nH]c4n3)cc2)CC1,1680.0,nM,5.78
CHEMBL5758833,COc1nc(NC2CCNCC2)nc2c1ccn2-c1cccc(NS(=O)(=O)C(C)(C)C)c1,122.0,nM,6.91
CHEMBL5872207,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CC4CC3CN4)nc3sccc23)c1,260.0,nM,6.58
CHEMBL5854767,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc6c(c5)N(S(=O)(=O)C(C)(C)C)CC6)c4n3)cc2)CC1,1410.0,nM,5.85
CHEMBL6028143,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,434.0,nM,6.36
CHEMBL5754200,CC(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,1020.0,nM,5.99
CHEMBL5888859,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)c1,152.0,nM,6.82
CHEMBL5978422,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(NC4CCN(c5ccccc5)CC4)nc32)c1,10000.0,nM,5.0
CHEMBL5899401,Cc1noc(C)c1-c1cccc(-n2ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,2330.0,nM,5.63
CHEMBL5850106,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc6c(c5)N(S(=O)(=O)C(C)(C)C)CC6)c4n3)cc2F)CC1,1300.0,nM,5.89
CHEMBL5763265,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)c6ccccc6)c5)c4n3)cc2)CC1,10000.0,nM,5.0
CHEMBL5810681,CC(C)(C)S(=O)(=O)N1CCc2ccc(-n3ccc4cnc(Nc5ccc(N6CCNCC6)cc5)nc43)cc21,1940.0,nM,5.71
CHEMBL6062236,CC(C)(C)S(=O)(=O)Nc1cccc(Nc2nc(NC3CCNCC3)nc3[nH]ccc23)c1,10000.0,nM,5.0
CHEMBL6004104,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2Cl)CC1,1130.0,nM,5.95
CHEMBL5785931,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(NC4CCNCC4)nc32)c1,10000.0,nM,5.0
CHEMBL5866733,CN1CCC(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)CC1,284.0,nM,6.55
CHEMBL5992773,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,128.0,nM,6.89
CHEMBL5771560,O=S(=O)(Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)c1)C1CC1,677.0,nM,6.17
CHEMBL5820910,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,1490.0,nM,5.83
CHEMBL5884371,Cc1ccc(-n2ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1NS(=O)(=O)C1CC1,3055.0,nM,5.51
CHEMBL5785282,O=S(=O)(Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)ccc1F)C1CC1,1043.0,nM,5.98
CHEMBL5968996,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,5529.0,nM,5.26
CHEMBL5934486,Cc1ccc(-n2ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1NS(=O)(=O)C(C)(C)C,680.0,nM,6.17
CHEMBL5790226,Cc1ccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)cc1NS(=O)(=O)C(C)(C)C,641.0,nM,6.19
CHEMBL5797897,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,240.0,nM,6.62
CHEMBL5978080,CC(C)(C)S(=O)(=O)Nc1cccc(-n2ccc3cnc(Nc4ccc(C5CCNCC5)cc4)nc32)c1,676.0,nM,6.17
CHEMBL5793064,CC(C)(C)S(=O)(=O)Nc1cc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)ccc1F,208.0,nM,6.68
CHEMBL5855893,Cc1ccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)cc1NS(=O)(=O)C1CC1,2200.0,nM,5.66
CHEMBL5885023,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(Cl)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,1700.0,nM,5.77
CHEMBL5970209,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(Cl)c(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,481.0,nM,6.32
CHEMBL6053999,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5ccc(F)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2F)CC1,776.0,nM,6.11
CHEMBL5965752,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2F)CC1,856.0,nM,6.07
CHEMBL6042548,CN1CCN(c2ccc(Nc3ncc4ccn(-c5ccc(C#N)c(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,1800.0,nM,5.75
CHEMBL5772400,COc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCN(C)CC1,431.0,nM,6.37
CHEMBL5919010,Cc1cc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)ccc1N1CCN(C)CC1,722.0,nM,6.14
CHEMBL5812442,CN1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2C#N)CC1,378.0,nM,6.42
CHEMBL5757764,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2ccn(-c3cccc(NS(=O)(=O)C(C)(C)C)c3)c2n1,1600.0,nM,5.8
CHEMBL5771591,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,407.0,nM,6.39
CHEMBL5920284,CN1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,581.0,nM,6.24
CHEMBL5867683,CN1CCC(NC(=O)c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,1900.0,nM,5.72
CHEMBL5940303,CN1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,2720.0,nM,5.57
CHEMBL5773735,O=S(=O)(Nc1cccc(-n2ccc3cnc(Nc4ccc(C5CCNCC5)cc4)nc32)c1)C1CC1,3210.0,nM,5.49
